CurrencyRateID;CurrencyRateDate;FromCurrencyCode;ToCurrencyCode;RateVal
485;2011-07-07 00:00:00.000;USD;CAD;1,4712
486;2011-07-07 00:00:00.000;USD;CNY;8,2794
487;2011-07-07 00:00:00.000;USD;DEM;1,9395
488;2011-07-07 00:00:00.000;USD;EUR;0,9917
489;2011-07-07 00:00:00.000;USD;FRF;6,5065
490;2011-07-07 00:00:00.000;USD;GBP;0,6206
491;2011-07-07 00:00:00.000;USD;JPY;101,646
492;2011-07-07 00:00:00.000;USD;MXN;9,3119
493;2011-07-07 00:00:00.000;USD;SAR;3,7462
494;2011-07-07 00:00:00.000;USD;VEB;644,95
495;2011-07-08 00:00:00.000;USD;ARS;1,00
496;2011-07-08 00:00:00.000;USD;AUD;1,5529
497;2011-07-08 00:00:00.000;USD;BRL;1,833
498;2011-07-08 00:00:00.000;USD;CAD;1,4782
499;2011-07-08 00:00:00.000;USD;CNY;8,2797
500;2011-07-08 00:00:00.000;USD;DEM;1,9387
501;2011-07-08 00:00:00.000;USD;EUR;0,9909
502;2011-07-08 00:00:00.000;USD;FRF;6,5007
503;2011-07-08 00:00:00.000;USD;GBP;0,6212
504;2011-07-08 00:00:00.000;USD;JPY;101,739
505;2011-07-08 00:00:00.000;USD;MXN;9,384
506;2011-07-08 00:00:00.000;USD;SAR;3,7566
507;2011-07-08 00:00:00.000;USD;VEB;645,5099
508;2011-07-09 00:00:00.000;USD;ARS;0,9993
509;2011-07-09 00:00:00.000;USD;AUD;1,5548
510;2011-07-09 00:00:00.000;USD;BRL;1,83
511;2011-07-09 00:00:00.000;USD;CAD;1,4616
512;2011-07-09 00:00:00.000;USD;CNY;8,2792
513;2011-07-09 00:00:00.000;USD;DEM;1,9295
514;2011-07-09 00:00:00.000;USD;EUR;0,9868
515;2011-07-09 00:00:00.000;USD;FRF;6,4734
516;2011-07-09 00:00:00.000;USD;GBP;0,6178
517;2011-07-09 00:00:00.000;USD;JPY;102,717
518;2011-07-09 00:00:00.000;USD;MXN;9,4199
519;2011-07-09 00:00:00.000;USD;SAR;3,7496
520;2011-07-09 00:00:00.000;USD;VEB;645,9099
521;2011-07-10 00:00:00.000;USD;ARS;1,0004
522;2011-07-10 00:00:00.000;USD;AUD;1,5559
523;2011-07-10 00:00:00.000;USD;BRL;1,84
524;2011-07-10 00:00:00.000;USD;CAD;1,4773
525;2011-07-10 00:00:00.000;USD;CNY;8,2799
526;2011-07-10 00:00:00.000;USD;DEM;1,93
527;2011-07-10 00:00:00.000;USD;EUR;0,987
528;2011-07-10 00:00:00.000;USD;FRF;6,4732
529;2011-07-10 00:00:00.000;USD;GBP;0,6189
530;2011-07-10 00:00:00.000;USD;JPY;102,968
531;2011-07-10 00:00:00.000;USD;MXN;9,4369
532;2011-07-10 00:00:00.000;USD;SAR;3,7559
533;2011-07-10 00:00:00.000;USD;VEB;646,25
534;2011-07-11 00:00:00.000;USD;ARS;0,9991
535;2011-07-11 00:00:00.000;USD;AUD;1,5538
536;2011-07-11 00:00:00.000;USD;BRL;1,825
537;2011-07-11 00:00:00.000;USD;CAD;1,4674
538;2011-07-11 00:00:00.000;USD;CNY;8,2792
539;2011-07-11 00:00:00.000;USD;DEM;1,9314
540;2011-07-11 00:00:00.000;USD;EUR;0,9874
541;2011-07-11 00:00:00.000;USD;FRF;6,4783
542;2011-07-11 00:00:00.000;USD;GBP;0,619
543;2011-07-11 00:00:00.000;USD;JPY;102,869
544;2011-07-11 00:00:00.000;USD;MXN;9,432
545;2011-07-11 00:00:00.000;USD;SAR;3,7458
546;2011-07-11 00:00:00.000;USD;VEB;646,21
547;2011-07-12 00:00:00.000;USD;ARS;1,0003
548;2011-07-12 00:00:00.000;USD;AUD;1,5531
549;2011-07-12 00:00:00.000;USD;BRL;1,833
550;2011-07-12 00:00:00.000;USD;CAD;1,4646
551;2011-07-12 00:00:00.000;USD;CNY;8,2805
552;2011-07-12 00:00:00.000;USD;DEM;1,9319
553;2011-07-12 00:00:00.000;USD;EUR;0,9879
554;2011-07-12 00:00:00.000;USD;FRF;6,4776
555;2011-07-12 00:00:00.000;USD;GBP;0,6199
556;2011-07-12 00:00:00.000;USD;JPY;102,552
557;2011-07-12 00:00:00.000;USD;MXN;9,48
558;2011-07-12 00:00:00.000;USD;SAR;3,7557
559;2011-07-12 00:00:00.000;USD;VEB;647,0299
560;2011-07-13 00:00:00.000;USD;ARS;0,9995
561;2011-07-13 00:00:00.000;USD;AUD;1,5527
562;2011-07-13 00:00:00.000;USD;BRL;1,821
563;2011-07-13 00:00:00.000;USD;CAD;1,4633
564;2011-07-13 00:00:00.000;USD;CNY;8,2795
565;2011-07-13 00:00:00.000;USD;DEM;1,9307
566;2011-07-13 00:00:00.000;USD;EUR;0,9874
567;2011-07-13 00:00:00.000;USD;FRF;6,4759
568;2011-07-13 00:00:00.000;USD;GBP;0,6183
569;2011-07-13 00:00:00.000;USD;JPY;102,483
570;2011-07-13 00:00:00.000;USD;MXN;9,4689
571;2011-07-13 00:00:00.000;USD;SAR;3,746
572;2011-07-13 00:00:00.000;USD;VEB;646,95
573;2011-07-14 00:00:00.000;USD;ARS;0,9999
574;2011-07-14 00:00:00.000;USD;AUD;1,5481
575;2011-07-14 00:00:00.000;USD;BRL;1,837
576;2011-07-14 00:00:00.000;USD;CAD;1,4544
577;2011-07-14 00:00:00.000;USD;CNY;8,2814
578;2011-07-14 00:00:00.000;USD;DEM;1,9435
579;2011-07-14 00:00:00.000;USD;EUR;0,9933
580;2011-07-14 00:00:00.000;USD;FRF;6,516
581;2011-07-14 00:00:00.000;USD;GBP;0,62
582;2011-07-14 00:00:00.000;USD;JPY;102,496
583;2011-07-14 00:00:00.000;USD;MXN;9,471
584;2011-07-14 00:00:00.000;USD;SAR;3,7538
585;2011-07-14 00:00:00.000;USD;VEB;648,0599
586;2011-07-15 00:00:00.000;USD;ARS;0,999
587;2011-07-15 00:00:00.000;USD;AUD;1,5359
588;2011-07-15 00:00:00.000;USD;BRL;1,81
589;2011-07-15 00:00:00.000;USD;CAD;1,4495
590;2011-07-15 00:00:00.000;USD;CNY;8,2799
591;2011-07-15 00:00:00.000;USD;DEM;1,947
592;2011-07-15 00:00:00.000;USD;EUR;0,9956
593;2011-07-15 00:00:00.000;USD;FRF;6,5324
594;2011-07-15 00:00:00.000;USD;GBP;0,6182
595;2011-07-15 00:00:00.000;USD;JPY;102,2039
596;2011-07-15 00:00:00.000;USD;MXN;9,505
597;2011-07-15 00:00:00.000;USD;SAR;3,7439
598;2011-07-15 00:00:00.000;USD;VEB;648,19
599;2011-07-16 00:00:00.000;USD;ARS;1,0003
600;2011-07-16 00:00:00.000;USD;AUD;1,5374
601;2011-07-16 00:00:00.000;USD;BRL;1,8149
602;2011-07-16 00:00:00.000;USD;CAD;1,4559
603;2011-07-16 00:00:00.000;USD;CNY;8,2803
604;2011-07-16 00:00:00.000;USD;DEM;1,9487
605;2011-07-16 00:00:00.000;USD;EUR;0,9968
606;2011-07-16 00:00:00.000;USD;FRF;6,5332
607;2011-07-16 00:00:00.000;USD;GBP;0,6193
608;2011-07-16 00:00:00.000;USD;JPY;102,282
609;2011-07-16 00:00:00.000;USD;MXN;9,512
610;2011-07-16 00:00:00.000;USD;SAR;3,7513
611;2011-07-16 00:00:00.000;USD;VEB;648,2799
612;2011-07-17 00:00:00.000;USD;ARS;0,9998
613;2011-07-17 00:00:00.000;USD;AUD;1,5233
614;2011-07-17 00:00:00.000;USD;BRL;1,8049
615;2011-07-17 00:00:00.000;USD;CAD;1,4463
616;2011-07-17 00:00:00.000;USD;CNY;8,28
617;2011-07-17 00:00:00.000;USD;DEM;1,9412
618;2011-07-17 00:00:00.000;USD;EUR;0,9923
619;2011-07-17 00:00:00.000;USD;FRF;6,5136
620;2011-07-17 00:00:00.000;USD;GBP;0,6175
621;2011-07-17 00:00:00.000;USD;JPY;102,2429
622;2011-07-17 00:00:00.000;USD;MXN;9,486
623;2011-07-17 00:00:00.000;USD;SAR;3,7475
624;2011-07-17 00:00:00.000;USD;VEB;649,00
625;2011-07-18 00:00:00.000;USD;ARS;1,0005
626;2011-07-18 00:00:00.000;USD;AUD;1,5257
627;2011-07-18 00:00:00.000;USD;BRL;1,808
628;2011-07-18 00:00:00.000;USD;CAD;1,456
629;2011-07-18 00:00:00.000;USD;CNY;8,2804
630;2011-07-18 00:00:00.000;USD;DEM;1,9457
631;2011-07-18 00:00:00.000;USD;EUR;0,9947
632;2011-07-18 00:00:00.000;USD;FRF;6,5237
633;2011-07-18 00:00:00.000;USD;GBP;0,6189
634;2011-07-18 00:00:00.000;USD;JPY;102,227
635;2011-07-18 00:00:00.000;USD;MXN;9,5289
636;2011-07-18 00:00:00.000;USD;SAR;3,7587
637;2011-07-18 00:00:00.000;USD;VEB;649,25
638;2011-07-19 00:00:00.000;USD;ARS;0,999
639;2011-07-19 00:00:00.000;USD;AUD;1,5238
640;2011-07-19 00:00:00.000;USD;BRL;1,7969
641;2011-07-19 00:00:00.000;USD;CAD;1,4416
642;2011-07-19 00:00:00.000;USD;CNY;8,2799
643;2011-07-19 00:00:00.000;USD;DEM;1,9452
644;2011-07-19 00:00:00.000;USD;EUR;0,9942
645;2011-07-19 00:00:00.000;USD;FRF;6,5236
646;2011-07-19 00:00:00.000;USD;GBP;0,6182
647;2011-07-19 00:00:00.000;USD;JPY;102,185
648;2011-07-19 00:00:00.000;USD;MXN;9,5139
649;2011-07-19 00:00:00.000;USD;SAR;3,7423
650;2011-07-19 00:00:00.000;USD;VEB;649,1799
651;2011-07-20 00:00:00.000;USD;ARS;1,0001
652;2011-07-20 00:00:00.000;USD;AUD;1,5201
653;2011-07-20 00:00:00.000;USD;BRL;1,8169
654;2011-07-20 00:00:00.000;USD;CAD;1,453
655;2011-07-20 00:00:00.000;USD;CNY;8,2806
656;2011-07-20 00:00:00.000;USD;DEM;1,9075
657;2011-07-20 00:00:00.000;USD;EUR;0,9758
658;2011-07-20 00:00:00.000;USD;FRF;6,3964
659;2011-07-20 00:00:00.000;USD;GBP;0,6118
660;2011-07-20 00:00:00.000;USD;JPY;101,657
661;2011-07-20 00:00:00.000;USD;MXN;9,4199
662;2011-07-20 00:00:00.000;USD;SAR;3,7572
663;2011-07-20 00:00:00.000;USD;VEB;649,7699
664;2011-07-21 00:00:00.000;USD;ARS;0,9993
665;2011-07-21 00:00:00.000;USD;AUD;1,5268
666;2011-07-21 00:00:00.000;USD;BRL;1,85
667;2011-07-21 00:00:00.000;USD;CAD;1,4426
668;2011-07-21 00:00:00.000;USD;CNY;8,2797
669;2011-07-21 00:00:00.000;USD;DEM;1,8971
670;2011-07-21 00:00:00.000;USD;EUR;0,97
671;2011-07-21 00:00:00.000;USD;FRF;6,3642
672;2011-07-21 00:00:00.000;USD;GBP;0,6107
673;2011-07-21 00:00:00.000;USD;JPY;103,294
674;2011-07-21 00:00:00.000;USD;MXN;9,5719
675;2011-07-21 00:00:00.000;USD;SAR;3,7505
676;2011-07-21 00:00:00.000;USD;VEB;650,49
677;2011-07-22 00:00:00.000;USD;ARS;1,00
678;2011-07-22 00:00:00.000;USD;AUD;1,5194
679;2011-07-22 00:00:00.000;USD;BRL;1,856
680;2011-07-22 00:00:00.000;USD;CAD;1,4498
681;2011-07-22 00:00:00.000;USD;CNY;8,2811
682;2011-07-22 00:00:00.000;USD;DEM;1,8956
683;2011-07-22 00:00:00.000;USD;EUR;0,9693
684;2011-07-22 00:00:00.000;USD;FRF;6,3578
685;2011-07-22 00:00:00.000;USD;GBP;0,6096
686;2011-07-22 00:00:00.000;USD;JPY;104,372
687;2011-07-22 00:00:00.000;USD;MXN;9,5269
688;2011-07-22 00:00:00.000;USD;SAR;3,7572
689;2011-07-22 00:00:00.000;USD;VEB;650,0499
690;2011-07-23 00:00:00.000;USD;ARS;0,9999
691;2011-07-23 00:00:00.000;USD;AUD;1,5287
692;2011-07-23 00:00:00.000;USD;BRL;1,832
693;2011-07-23 00:00:00.000;USD;CAD;1,4542
694;2011-07-23 00:00:00.000;USD;CNY;8,2803
695;2011-07-23 00:00:00.000;USD;DEM;1,8956
696;2011-07-23 00:00:00.000;USD;EUR;0,9689
697;2011-07-23 00:00:00.000;USD;FRF;6,3601
698;2011-07-23 00:00:00.000;USD;GBP;0,6075
699;2011-07-23 00:00:00.000;USD;JPY;105,206
700;2011-07-23 00:00:00.000;USD;MXN;9,5619
701;2011-07-23 00:00:00.000;USD;SAR;3,7477
702;2011-07-23 00:00:00.000;USD;VEB;650,48
703;2011-07-24 00:00:00.000;USD;ARS;0,9999
704;2011-07-24 00:00:00.000;USD;AUD;1,5281
705;2011-07-24 00:00:00.000;USD;BRL;1,836
706;2011-07-24 00:00:00.000;USD;CAD;1,4584
707;2011-07-24 00:00:00.000;USD;CNY;8,2807
708;2011-07-24 00:00:00.000;USD;DEM;1,9012
709;2011-07-24 00:00:00.000;USD;EUR;0,9719
710;2011-07-24 00:00:00.000;USD;FRF;6,3761
711;2011-07-24 00:00:00.000;USD;GBP;0,6111
712;2011-07-24 00:00:00.000;USD;JPY;105,452
713;2011-07-24 00:00:00.000;USD;MXN;9,4789
714;2011-07-24 00:00:00.000;USD;SAR;3,7565
715;2011-07-24 00:00:00.000;USD;VEB;650,7999
716;2011-07-25 00:00:00.000;USD;ARS;0,9988
717;2011-07-25 00:00:00.000;USD;AUD;1,5269
718;2011-07-25 00:00:00.000;USD;BRL;1,821
719;2011-07-25 00:00:00.000;USD;CAD;1,4493
720;2011-07-25 00:00:00.000;USD;CNY;8,2797
721;2011-07-25 00:00:00.000;USD;DEM;1,8995
722;2011-07-25 00:00:00.000;USD;EUR;0,9707
723;2011-07-25 00:00:00.000;USD;FRF;6,3701
724;2011-07-25 00:00:00.000;USD;GBP;0,6099
725;2011-07-25 00:00:00.000;USD;JPY;105,212
726;2011-07-25 00:00:00.000;USD;MXN;9,467
727;2011-07-25 00:00:00.000;USD;SAR;3,7504
728;2011-07-25 00:00:00.000;USD;VEB;650,71
729;2011-07-26 00:00:00.000;USD;ARS;1,00
730;2011-07-26 00:00:00.000;USD;AUD;1,527
731;2011-07-26 00:00:00.000;USD;BRL;1,829
732;2011-07-26 00:00:00.000;USD;CAD;1,4574
733;2011-07-26 00:00:00.000;USD;CNY;8,2805
734;2011-07-26 00:00:00.000;USD;DEM;1,9011
735;2011-07-26 00:00:00.000;USD;EUR;0,9721
736;2011-07-26 00:00:00.000;USD;FRF;6,375
737;2011-07-26 00:00:00.000;USD;GBP;0,6104
738;2011-07-26 00:00:00.000;USD;JPY;105,176
739;2011-07-26 00:00:00.000;USD;MXN;9,48
740;2011-07-26 00:00:00.000;USD;SAR;3,7524
741;2011-07-26 00:00:00.000;USD;VEB;650,83
742;2011-07-27 00:00:00.000;USD;ARS;0,9999
743;2011-07-27 00:00:00.000;USD;AUD;1,5235
744;2011-07-27 00:00:00.000;USD;BRL;1,8089
745;2011-07-27 00:00:00.000;USD;CAD;1,453
746;2011-07-27 00:00:00.000;USD;CNY;8,28
747;2011-07-27 00:00:00.000;USD;DEM;1,907
748;2011-07-27 00:00:00.000;USD;EUR;0,9748
749;2011-07-27 00:00:00.000;USD;FRF;6,3987
750;2011-07-27 00:00:00.000;USD;GBP;0,6104
751;2011-07-27 00:00:00.000;USD;JPY;105,154
752;2011-07-27 00:00:00.000;USD;MXN;9,457
753;2011-07-27 00:00:00.000;USD;SAR;3,7502
754;2011-07-27 00:00:00.000;USD;VEB;651,97
755;2011-07-28 00:00:00.000;USD;ARS;1,0003
756;2011-07-28 00:00:00.000;USD;AUD;1,5213
757;2011-07-28 00:00:00.000;USD;BRL;1,825
758;2011-07-28 00:00:00.000;USD;CAD;1,4625
759;2011-07-28 00:00:00.000;USD;CNY;8,2811
760;2011-07-28 00:00:00.000;USD;DEM;1,8936
761;2011-07-28 00:00:00.000;USD;EUR;0,9681
762;2011-07-28 00:00:00.000;USD;FRF;6,3489
763;2011-07-28 00:00:00.000;USD;GBP;0,6071
764;2011-07-28 00:00:00.000;USD;JPY;106,086
765;2011-07-28 00:00:00.000;USD;MXN;9,5229
766;2011-07-28 00:00:00.000;USD;SAR;3,7585
767;2011-07-28 00:00:00.000;USD;VEB;651,75
768;2011-07-29 00:00:00.000;USD;ARS;0,999
769;2011-07-29 00:00:00.000;USD;AUD;1,5185
770;2011-07-29 00:00:00.000;USD;BRL;1,821
771;2011-07-29 00:00:00.000;USD;CAD;1,4535
772;2011-07-29 00:00:00.000;USD;CNY;8,2803
773;2011-07-29 00:00:00.000;USD;DEM;1,8976
774;2011-07-29 00:00:00.000;USD;EUR;0,9697
775;2011-07-29 00:00:00.000;USD;FRF;6,3646
776;2011-07-29 00:00:00.000;USD;GBP;0,6065
777;2011-07-29 00:00:00.000;USD;JPY;105,90
778;2011-07-29 00:00:00.000;USD;MXN;9,541
779;2011-07-29 00:00:00.000;USD;SAR;3,7484
780;2011-07-29 00:00:00.000;USD;VEB;652,5599
781;2011-07-30 00:00:00.000;USD;ARS;1,0003
782;2011-07-30 00:00:00.000;USD;AUD;1,5003
783;2011-07-30 00:00:00.000;USD;BRL;1,8149
784;2011-07-30 00:00:00.000;USD;CAD;1,4552
785;2011-07-30 00:00:00.000;USD;CNY;8,2815
786;2011-07-30 00:00:00.000;USD;DEM;1,9077
787;2011-07-30 00:00:00.000;USD;EUR;0,9758
788;2011-07-30 00:00:00.000;USD;FRF;6,3977
789;2011-07-30 00:00:00.000;USD;GBP;0,6076
790;2011-07-30 00:00:00.000;USD;JPY;106,20
791;2011-07-30 00:00:00.000;USD;MXN;9,492
792;2011-07-30 00:00:00.000;USD;SAR;3,753
793;2011-07-30 00:00:00.000;USD;VEB;652,5299
794;2011-07-31 00:00:00.000;USD;ARS;0,9989
795;2011-07-31 00:00:00.000;USD;AUD;1,5004
796;2011-07-31 00:00:00.000;USD;BRL;1,80
797;2011-07-31 00:00:00.000;USD;CAD;1,4421
798;2011-07-31 00:00:00.000;USD;CNY;8,2797
799;2011-07-31 00:00:00.000;USD;DEM;1,9276
800;2011-07-31 00:00:00.000;USD;EUR;0,9857
801;2011-07-31 00:00:00.000;USD;FRF;6,4679
802;2011-07-31 00:00:00.000;USD;GBP;0,6115
803;2011-07-31 00:00:00.000;USD;JPY;105,759
804;2011-07-31 00:00:00.000;USD;MXN;9,422
805;2011-07-31 00:00:00.000;USD;SAR;3,746
806;2011-07-31 00:00:00.000;USD;VEB;651,8099
807;2011-08-01 00:00:00.000;USD;ARS;0,9996
808;2011-08-01 00:00:00.000;USD;AUD;1,5044
809;2011-08-01 00:00:00.000;USD;BRL;1,814
810;2011-08-01 00:00:00.000;USD;CAD;1,4515
811;2011-08-01 00:00:00.000;USD;CNY;8,2809
812;2011-08-01 00:00:00.000;USD;DEM;1,9303
813;2011-08-01 00:00:00.000;USD;EUR;0,9875
814;2011-08-01 00:00:00.000;USD;FRF;6,4721
815;2011-08-01 00:00:00.000;USD;GBP;0,6118
816;2011-08-01 00:00:00.000;USD;JPY;106,124
817;2011-08-01 00:00:00.000;USD;MXN;9,4369
818;2011-08-01 00:00:00.000;USD;SAR;3,7519
819;2011-08-01 00:00:00.000;USD;VEB;651,9099
820;2011-08-02 00:00:00.000;USD;ARS;0,999
821;2011-08-02 00:00:00.000;USD;AUD;1,502
822;2011-08-02 00:00:00.000;USD;BRL;1,8049
823;2011-08-02 00:00:00.000;USD;CAD;1,441
824;2011-08-02 00:00:00.000;USD;CNY;8,2797
825;2011-08-02 00:00:00.000;USD;DEM;1,9283
826;2011-08-02 00:00:00.000;USD;EUR;0,9859
827;2011-08-02 00:00:00.000;USD;FRF;6,4688
828;2011-08-02 00:00:00.000;USD;GBP;0,6109
829;2011-08-02 00:00:00.000;USD;JPY;105,854
830;2011-08-02 00:00:00.000;USD;MXN;9,4269
831;2011-08-02 00:00:00.000;USD;SAR;3,745
832;2011-08-02 00:00:00.000;USD;VEB;651,84
833;2011-08-03 00:00:00.000;USD;ARS;1,0004
834;2011-08-03 00:00:00.000;USD;AUD;1,5045
835;2011-08-03 00:00:00.000;USD;BRL;1,80
836;2011-08-03 00:00:00.000;USD;CAD;1,46
837;2011-08-03 00:00:00.000;USD;CNY;8,2809
838;2011-08-03 00:00:00.000;USD;DEM;1,9346
839;2011-08-03 00:00:00.000;USD;EUR;0,9899
840;2011-08-03 00:00:00.000;USD;FRF;6,4877
841;2011-08-03 00:00:00.000;USD;GBP;0,6128
842;2011-08-03 00:00:00.000;USD;JPY;104,896
843;2011-08-03 00:00:00.000;USD;MXN;9,4339
844;2011-08-03 00:00:00.000;USD;SAR;3,7536
845;2011-08-03 00:00:00.000;USD;VEB;652,2899
846;2011-08-04 00:00:00.000;USD;ARS;0,999
847;2011-08-04 00:00:00.000;USD;AUD;1,5012
848;2011-08-04 00:00:00.000;USD;BRL;1,788
849;2011-08-04 00:00:00.000;USD;CAD;1,4409
850;2011-08-04 00:00:00.000;USD;CNY;8,2791
851;2011-08-04 00:00:00.000;USD;DEM;1,9303
852;2011-08-04 00:00:00.000;USD;EUR;0,9862
853;2011-08-04 00:00:00.000;USD;FRF;6,4749
854;2011-08-04 00:00:00.000;USD;GBP;0,6102
855;2011-08-04 00:00:00.000;USD;JPY;105,693
856;2011-08-04 00:00:00.000;USD;MXN;9,4139
857;2011-08-04 00:00:00.000;USD;SAR;3,7498
858;2011-08-04 00:00:00.000;USD;VEB;653,0199
859;2011-08-05 00:00:00.000;USD;ARS;1,0001
860;2011-08-05 00:00:00.000;USD;AUD;1,5082
861;2011-08-05 00:00:00.000;USD;BRL;1,798
862;2011-08-05 00:00:00.000;USD;CAD;1,4556
863;2011-08-05 00:00:00.000;USD;CNY;8,2813
864;2011-08-05 00:00:00.000;USD;DEM;1,9325
865;2011-08-05 00:00:00.000;USD;EUR;0,9883
866;2011-08-05 00:00:00.000;USD;FRF;6,4804
867;2011-08-05 00:00:00.000;USD;GBP;0,6092
868;2011-08-05 00:00:00.000;USD;JPY;105,4929
869;2011-08-05 00:00:00.000;USD;MXN;9,423
870;2011-08-05 00:00:00.000;USD;SAR;3,7555
871;2011-08-05 00:00:00.000;USD;VEB;653,0499
872;2011-08-06 00:00:00.000;USD;ARS;0,9996
873;2011-08-06 00:00:00.000;USD;AUD;1,5024
874;2011-08-06 00:00:00.000;USD;BRL;1,7789
875;2011-08-06 00:00:00.000;USD;CAD;1,4413
876;2011-08-06 00:00:00.000;USD;CNY;8,2792
877;2011-08-06 00:00:00.000;USD;DEM;1,9228
878;2011-08-06 00:00:00.000;USD;EUR;0,9829
879;2011-08-06 00:00:00.000;USD;FRF;6,4481
880;2011-08-06 00:00:00.000;USD;GBP;0,6041
881;2011-08-06 00:00:00.000;USD;JPY;105,261
882;2011-08-06 00:00:00.000;USD;MXN;9,435
883;2011-08-06 00:00:00.000;USD;SAR;3,7452
884;2011-08-06 00:00:00.000;USD;VEB;653,50
885;2011-08-07 00:00:00.000;USD;ARS;1,0001
886;2011-08-07 00:00:00.000;USD;AUD;1,5106
887;2011-08-07 00:00:00.000;USD;BRL;1,7769
888;2011-08-07 00:00:00.000;USD;CAD;1,446
889;2011-08-07 00:00:00.000;USD;CNY;8,2812
890;2011-08-07 00:00:00.000;USD;DEM;1,9389
891;2011-08-07 00:00:00.000;USD;EUR;0,9919
892;2011-08-07 00:00:00.000;USD;FRF;6,5019
893;2011-08-07 00:00:00.000;USD;GBP;0,607
894;2011-08-07 00:00:00.000;USD;JPY;104,919
895;2011-08-07 00:00:00.000;USD;MXN;9,486
896;2011-08-07 00:00:00.000;USD;SAR;3,7593
897;2011-08-07 00:00:00.000;USD;VEB;653,0499
898;2011-08-08 00:00:00.000;USD;ARS;0,999
899;2011-08-08 00:00:00.000;USD;AUD;1,5075
900;2011-08-08 00:00:00.000;USD;BRL;1,766
901;2011-08-08 00:00:00.000;USD;CAD;1,4335
902;2011-08-08 00:00:00.000;USD;CNY;8,2799
903;2011-08-08 00:00:00.000;USD;DEM;1,9377
904;2011-08-08 00:00:00.000;USD;EUR;0,9903
905;2011-08-08 00:00:00.000;USD;FRF;6,5012
906;2011-08-08 00:00:00.000;USD;GBP;0,6062
907;2011-08-08 00:00:00.000;USD;JPY;104,781
908;2011-08-08 00:00:00.000;USD;MXN;9,4659
909;2011-08-08 00:00:00.000;USD;SAR;3,7408
910;2011-08-08 00:00:00.000;USD;VEB;652,94
911;2011-08-09 00:00:00.000;USD;ARS;1,00
912;2011-08-09 00:00:00.000;USD;AUD;1,5085
913;2011-08-09 00:00:00.000;USD;BRL;1,776
914;2011-08-09 00:00:00.000;USD;CAD;1,445
915;2011-08-09 00:00:00.000;USD;CNY;8,2803
916;2011-08-09 00:00:00.000;USD;DEM;1,9395
917;2011-08-09 00:00:00.000;USD;EUR;0,9915
918;2011-08-09 00:00:00.000;USD;FRF;6,5016
919;2011-08-09 00:00:00.000;USD;GBP;0,6069
920;2011-08-09 00:00:00.000;USD;JPY;105,264
921;2011-08-09 00:00:00.000;USD;MXN;9,4749
922;2011-08-09 00:00:00.000;USD;SAR;3,7564
923;2011-08-09 00:00:00.000;USD;VEB;653,10
924;2011-08-10 00:00:00.000;USD;ARS;0,9996
925;2011-08-10 00:00:00.000;USD;AUD;1,5281
926;2011-08-10 00:00:00.000;USD;BRL;1,768
927;2011-08-10 00:00:00.000;USD;CAD;1,4393
928;2011-08-10 00:00:00.000;USD;CNY;8,2796
929;2011-08-10 00:00:00.000;USD;DEM;1,9433
930;2011-08-10 00:00:00.000;USD;EUR;0,993
931;2011-08-10 00:00:00.000;USD;FRF;6,5179
932;2011-08-10 00:00:00.000;USD;GBP;0,6054
933;2011-08-10 00:00:00.000;USD;JPY;105,63
934;2011-08-10 00:00:00.000;USD;MXN;9,5259
935;2011-08-10 00:00:00.000;USD;SAR;3,7423
936;2011-08-10 00:00:00.000;USD;VEB;654,4199
937;2011-08-11 00:00:00.000;USD;ARS;1,0001
938;2011-08-11 00:00:00.000;USD;AUD;1,5266
939;2011-08-11 00:00:00.000;USD;BRL;1,778
940;2011-08-11 00:00:00.000;USD;CAD;1,4438
941;2011-08-11 00:00:00.000;USD;CNY;8,28
942;2011-08-11 00:00:00.000;USD;DEM;1,9543
943;2011-08-11 00:00:00.000;USD;EUR;0,9993
944;2011-08-11 00:00:00.000;USD;FRF;6,5525
945;2011-08-11 00:00:00.000;USD;GBP;0,6086
946;2011-08-11 00:00:00.000;USD;JPY;106,033
947;2011-08-11 00:00:00.000;USD;MXN;9,5359
948;2011-08-11 00:00:00.000;USD;SAR;3,7561
949;2011-08-11 00:00:00.000;USD;VEB;654,5399
950;2011-08-12 00:00:00.000;USD;ARS;0,9989
951;2011-08-12 00:00:00.000;USD;AUD;1,5347
952;2011-08-12 00:00:00.000;USD;BRL;1,772
953;2011-08-12 00:00:00.000;USD;CAD;1,4333
954;2011-08-12 00:00:00.000;USD;CNY;8,2783
955;2011-08-12 00:00:00.000;USD;DEM;1,952
956;2011-08-12 00:00:00.000;USD;EUR;0,9975
957;2011-08-12 00:00:00.000;USD;FRF;6,5484
958;2011-08-12 00:00:00.000;USD;GBP;0,6098
959;2011-08-12 00:00:00.000;USD;JPY;105,632
960;2011-08-12 00:00:00.000;USD;MXN;9,5109
961;2011-08-12 00:00:00.000;USD;SAR;3,7437
962;2011-08-12 00:00:00.000;USD;VEB;655,24
963;2011-08-13 00:00:00.000;USD;ARS;1,0001
964;2011-08-13 00:00:00.000;USD;AUD;1,5293
965;2011-08-13 00:00:00.000;USD;BRL;1,786
966;2011-08-13 00:00:00.000;USD;CAD;1,4382
967;2011-08-13 00:00:00.000;USD;CNY;8,2797
968;2011-08-13 00:00:00.000;USD;DEM;1,98
969;2011-08-13 00:00:00.000;USD;EUR;1,0125
